#  STRING NAME (do not change!);English;;;;;;;;;;;;x;
ostankino_tower_desc;오스탄키노 타워는 러시아 모스크바의 TV와 라디오 방송 네트워크의 모스크바 지사가 소유한 텔레비전과 라디오 타워입니다. 키가 540.1미터인 오스탄키노는 니콜라이 니키틴에 의해 디자인됐습니다. 그것은 현재 유럽에서 가장 높고 세계에서 8번째로 높은 구조입니다. 이 탑은 높이가 500m(1,600ft)를 넘은 최초의 독립 구조물이었습니다. 오스탄키노는 10월 혁명의 50주년을 기념하기 위해 만들어졌습니다. 그것은 그것이 위치한 모스크바의 오스탄키노 지역의 이름을 따서 지어졌습니다.;;;;;;;;;;;;x;
taipei_101_title;타이페이 101;;;;;;;;;;;;x;
taipei_101_desc;타이페이 101은 타이페이 세계 금융 센터로 알려진 타이페이 101로, 대만 타이페이 시에 있는 역사적인 초고층 건물입니다. 이 건물은 2004년에 공식적으로 세계에서 가장 높은 건물로 분류됐습니다.타이베이 101은 아시아 태평양 지역에서 흔히 볼 수 있는 태풍과 지진 진동에 견딜 수 있도록 고안됐습니다. 이 타워에는 튜닝된 질량 댐퍼 역할을 하는 강철 진자가 있습니다. 92층에서 87층까지 정지된 진자는 강한 돌풍에 의한 건물의 움직임을 상쇄하기 위해 방향을 틀었습니다. ;;;;;;;;;;;;x;
petronas_towers_title;페트로나스타워;;;;;;;;;;;;x;
petronas_towers_desc;페트로나스타워는 말레이시아 쿠알라룸푸르에 있는 쌍둥이 빌딩입니다. 고층빌딩협의회의 공식 정의와 순위에 따르면, 1998년부터 2004년까지 세계에서 가장 높은 빌딩이며 세계에서 가장 높은 쌍둥이 빌딩으로 남아 있습니다. 건물들은 쿠알라룸푸르와 인근 쿠알라룸푸르 타워의 랜드마크입니다.;;;;;;;;;;;;x;
abraj_al_bait_title;마카 왕립시계탑호텔;;;;;;;;;;;;x;
abraj_al_bait_desc;마카 왕립시계탑호텔은 사우디 메카에 있는 정부 소유의 대형 빌딩입니다. 이 탑들은 왕 압둘라지즈 기부 프로젝트의 일부로서, 순례자들의 요구에 맞춰 도시를 현대화하기 위해 노력하고 있습니다. 이 중앙 호텔 건물은 세계에서 가장 큰 시계 면을 가지고 있으며 세계에서 세 번째로 높은 건물이며 네 번째로 높은 프리스트랜딩 구조입니다. 이 빌딩 단지는 세계에서 가장 큰 모스크와 이슬람교의 가장 신성한 장소인 마스지드 알-하람에서 몇 미터 떨어져 있습니다. 이 단지의 개발업자와 건설업자는 사우디 최대의 건설회사인 빈라딘 그룹입니다.;;;;;;;;;;;;x;
kingdom_tower_title;지다타워;;;;;;;;;;;;x;
kingdom_tower_desc;지다타워는 현재 사우디아라비아 제다에 건설 중인 초고층 건물입니다. 제다 북쪽의 홍해를 따라 위치한 킹덤 시티로 알려진 개발 계획의 중심이자 첫 단계가 될 것입니다. 계획대로 완공되면 지다 타워는 전대미문의 높이에 도달하여 세계에서 가장 높은 빌딩이 될 것이며, 1킬로미터를 넘는 최초의 건물이 될 것입니다.;;;;;;;;;;;;x;
one_world_trade_center_title;원월드 트레이드센터;;;;;;;;;;;;x;
one_world_trade_center_desc;원월드 트러이드센터는 뉴욕 맨해튼에 있는 새로운 World Trade Center Complex의 본관을 말합니다. 이 빌딩은 서반구에서 가장 높고 세계에서 다섯 번째로 높은 고층 빌딩입니다. 104층 높이의 이 건물은 2001년 9월 11일 테러공격으로 파괴된 원래 세계무역센터의 북쪽 타워와 숫자 이름을 공유하고 있습니다.;;;;;;;;;;;;x;
shanghai_tower_title;상하이타워;;;;;;;;;;;;x;
shanghai_tower_desc;상하이타워는 상하이 푸둥 루자즈이의 거대한 고층 건물입니다. 푸둥에 인접한 3개의 초고층 건물 중 가장 높은 건물이고, 나머지 2개는 진마오 타워와 상하이 세계 금융 센터입니다. 그 건물은 높이가 약 632미터이고 128층입니다. 높은 에너지 효율성과 지속가능성을 위해 설계된 동종 구조물은 사무실, 소매 및 레저용으로 여러 개의 별도 구역을 제공합니다.;;;;;;;;;;;;x;
lotte_world_tower_title;롯데월드타워;;;;;;;;;;;;x;
lotte_world_tower_desc;롯데월드타워는 현재 한국 서울에 있는 2세대 롯데월드 단지에 건설 중인 123층, 555m2의 초고층 건물입니다. 완공되면 한반도에서 가장 높은 건물로, 세계에서 네 번째로 높은 건물이 된다.;;;;;;;;;;;;x;
international_commerce_centre_title;국제상업센터;;;;;;;;;;;;x;
international_commerce_centre_desc;국제상업센터는 홍콩 웨스트 카우룽에 위치한 108층짜리 484m 상업용 초고층 건물로, 2010년에 완공됐습니다. 구룡역 꼭대기에 있는 유니언스퀘어 계획의 일부이기도 합니다.;;;;;;;;;;;;x;
q1_title;퀸즐랜드넘버원;;;;;;;;;;;;x;
q1_desc;퀸즐랜드넘버원은 퀸즐랜드 골드 코스트의 서퍼스 파라다이스에 있는 초고층 빌딩입니다. 2011년 4월 29일 두바이 마리나 토치 348m 빌딩으로 세계에서 가장 높은 주거용 타워라는 타이틀을 잃었습니다. 2012년 5월 현재 이 건물은 6번째로 높은 건물입니다. Q1은 호주와 남반구에서 가장 높은 건물입니다.;;;;;;;;;;;;x;
mercury_city_tower_title;머큐리시티타워;;;;;;;;;;;;x;
mercury_city_tower_desc;머큐리시티타워는 모스크바의 1109피트 높이의 초고층 빌딩이며 유럽에서 가장 높은 빌딩입니다(2015년 8월 기준). 모스크바 국제 비즈니스 센터에 위치하고 있으며, 2009년부터 공사가 시작됐습니다. 2012년 11월 1일 338.8m로 유럽에서 가장 높은 빌딩으로 런던의 더 샤드를 제치고 1위를 차지했습니다.;;;;;;;;;;;;x;
pirelli_tower_title;피렐리타워;;;;;;;;;;;;x;
pirelli_tower_desc;피렐리타워는 이탈리아 밀라노에 있는 32층, 127미터 높이의 초고층건물로, 거의 최초로 관습적으로 이어진 성냥갑 형태를 포기했습니다. 1960년 완공된 후 1년 동안 이탈리아에서 가장 높은 건물이었습니다. 건축가 하산 우딘 칸은 "세계를 통틀어 매우 우아한 고층건물"이라며 칭찬했습니다. 추가적으로 이 건물은 뉴욕의 판아메리카빌딩(현 메트라이프빌딩)과 오클랜드 내셔널뮤추얼웨스트플라자에 영감을 주었습니다.;;;;;;;;;;;;x;
tour_du_midi_title;투르뒤미디;;;;;;;;;;;;x;
tour_du_midi_desc;투르뒤미디는 벨기에 브뤼셀의 38층, 148미터 높이의 초고층건물입니다. 이 탑은 벨기에에서 가장 높은 건물로, 1972년 파리의 투르 몽파르나세가 추월하기 전까지는 유럽 경제공동체에서 가장 높은 건물이었습니다. 투르뒤미디는 남부 브뤼셀 철도역과 인접하며 건물의 전면부는 약 2500명의 사무직 노동자들을 수용할 수 있습니다. 이 건물은 벨기에 연금청을 위해 지어졌으며, 이들은 현재도 투르뒤미디를 점유하고 있습니다.;;;;;;;;;;;;x;
commerzbank_tower_title;코메르츠방크타워;;;;;;;;;;;;x;
commerzbank_tower_desc;코메르츠방크타워는 독일 프랑크푸르트 은행가에 있는 56층, 259미터 높이의 초고층건물입니다. 프랑크푸르트와 독일을 통틀어 가장 높은 건물입니다. 1997년 완공된 이후 모스크바의 트라이엄프 팰리스가 이 기록을 깨는 2003년까지 유럽에서 가장 높은 건물이었습니다. 이 건물은 겨울 정원과 자연 조명과 공기 순환 등 코메르츠방크 본사를 위한 사무공간을 제공합니다. 바로 이웃에는 유럽연합타워, 본타워, 실베르툼, 일본센터, 갈릴레오를 포함한 다른 고층건물들이 있으며, 이들 지역은 흔히 프랑크푸르트 중앙사업지구를 형성합니다.;;;;;;;;;;;;x;
torre_de_cristal_title;크리스탈타워;;;;;;;;;;;;x;
torre_de_cristal_desc;크리스탈타워는 2008년 완공된 에스파냐 마드리드 쿠아트로 토레스 사업지구의 초고층건물입니다. 총높이가 249미터인 크리스탈타워는 에스파냐에서 가장 높은 건물로, 이웃한 에스파냐에서 세번째로 높은 건물 토레 세프사를 겨우 1미터 차이로 제칩니다.;;;;;;;;;;;;x;
palace_of_culture_and_science_title;문화과학궁전;;;;;;;;;;;;x;
palace_of_culture_and_science_desc;문화과학궁전은 폴란드 바르샤바 중심부에 있는 고층건물입니다. 총 높이가 237미터로 폴란드에서 가장 높은 건물이며 유럽 연합에서 5번째로 높은 건물(첨탑 포함)입니다. 1955년에 건설된 이 박물관에는 영화관, 극장, 도서관, 스포츠팀, 대학 교수진, 폴란드 과학학회 당국과 같은 다양한 공공 및 문화 기관들이 입주해있습니다. 2007년에는 폴란드 문화유산에 등재됐습니다.;;;;;;;;;;;;x;
dc_towers_title;도나우시티타워;;;;;;;;;;;;x;
dc_towers_desc;도나우시티타워는 빈 도나우슈타트에 있는 한쌍의 탑입니다. 2013년 10월 제1타워가 완공돼 첫 입주자들이 사무실로 입주했습니다. 제1타워는 높이가 220미터(안테나 첨탑 포함 250미터)로 오스트리아에서 가장 높은 초고층건물이며, 제2타워는 168미터가 될 것으로 예상됩니다.;;;;;;;;;;;;x;
turning_torso_title;터닝 토르소;;;;;;;;;;;;x;
turning_torso_desc;터닝 토르소는 스웨덴의 신미래주의적 주거용 고층건물로, 스칸디나비아에서 가장 높은 건물입니다. 외레순해협과 접하는 말뫼에 2001년부터 2004년에 걸쳐 지어졌으며 높이는 190미터입니다. 세계 최초의 휜 고층건물로 평가됩니다.;;;;;;;;;;;;x;
yamoussoukro_title;야무수크로;;;;;;;;;;;;x;
yamoussoukro_desc;야무수크로의 평화의 성모 바실리카는 코스타리카의 행정 수도 야무수크로의 평화의 성모님을 기리는 로마 카톨릭의 소수 성모 바실리카입니다. 바질리카는 1985년에서 1989년 사이에 3억 달러를 들여 건설됐다. 돔과 둘러싸인 광장의 디자인은 바티칸 시에 있는 성 베드로 대성당의 바실리카에서 분명히 영감을 얻었습니다. 비록 그것이 완전한 복제품은 아니지만요. 주춧돌은 1985년 8월 10일에 세워졌고, 1990년 9월 10일 교황 요한 바오로 2세에 의해 축성됐습니다.;;;;;;;;;;;;x;
istiqlal_mosque_title;이스티칼 모스크;;;;;;;;;;;;x;
istiqlal_mosque_desc;인도네시아 자카르타의 이스티칼 모스크 (독립 모스크)는동남아시아에서 가장 큰 이슬람 사원입니다. 인도네시아의 이 국립 사원은 인도네시아의 독립을 기념하기 위해 지어졌으며 "독립"을 뜻하는 아랍어인 "이스티칼"이라고 명명했습니다. 그 모스크는 1978년 2월 22일 대중에게 공개됐습니다. 자카르타 내에는, 모스크가 메르데카 광장과 자카르타 대성당 옆에 위치해 있습니다.;;;;;;;;;;;;x;
three_gorges_dam_title;싼샤댐;;;;;;;;;;;;x;
three_gorges_dam_desc;삼협댐은 중국 후베이성 이창시 이창에 위치한 산두핑시 옆 양쯔강을 가로지르는 수력발전 댐입니다. 삼협댐은 설치 용량(2만2500MW) 면에서 세계 최대 발전소입니다. 댐은 연간 에너지 발전량으로는 최대 규모의 수력발전소입니다;;;;;;;;;;;;x;
itaipu_dam_title;이타이푸댐;;;;;;;;;;;;x;
itaipu_dam_desc;브라질과 파라과이 사이의 경계에 위치한 강. "이타이푸"라는 이름은 공사장 근처에 있던 섬에서 따온 것입니다. 과라니어로, 이타이푸는 "소리 나는 돌"을 의미합니다.이 댐은 연간 에너지 발전량으로는 두 번째로 규모가 큰 수력발전소입니다;;;;;;;;;;;;x;
guri_dam_title;유리댐;;;;;;;;;;;;x;
guri_dam_desc;유리댐은 베네수엘라 볼타르에 있는 카로니강변에 있는 콘크리트 중력 및 제방댐입니다. 정식명칭은 시몬 볼리바르 하이드로일렉트릭 플랜트 입니다. 길이는 7,426미터이고 높이는 162미터입니다. 그것은 4,250 평방 킬로미터의 면적을 가진 거대한 구리 저수지를 가지고 있습니다. 그것은 베네수엘라에서 가장 큰 담수이고 세계에서 11번째로 큰 인공 호수입니다.;;;;;;;;;;;;x;
aswan_dam_title;아스완댐;;;;;;;;;;;;x;
aswan_dam_desc;아스완댐은 1898년에서 1902년 사이에 나일강을 건너 이집트 아스완에 건설된 제방댐입니다. 1960년대 이후, 그 이름은 보통 아스완 하이 댐을 가리킵니다. 1952년 이집트 혁명 이후 이집트 정부의 핵심 목표가 된 하이 댐 건설은 홍수를 통제하고, 관개를 위한 물을 제공하고, 수력 발전을 만드는 능력이 이집트 산업화의 핵심으로 여겨졌기 때문입니다. 하이 댐은 1960년에서 1970년 사이에 건설됐고 이집트의 경제와 문화에 중요한 영향을 끼쳤습니다.;;;;;;;;;;;;x;
gardiner_dam_title;가디너댐;;;;;;;;;;;;x;
gardiner_dam_desc;사스캐처완 남사스캐처원강에 있는 가디너댐은 캐나다에서 세 번째로 큰 제방댐이며 세계에서 가장 큰 제방댐 중 하나입니다. 가디너 댐과 더 작은 퀘펠레강 댐은 1959년에 착공하여 1967년에 완공됐으며, 남사스캐처완의 흐름의 상당 부분을 상류에 만들어 퀘펠레강으로 흘러들어갔습니다. 이 댐의 높이는 64m(209피트)이고, 길이는 거의 5km(3.1mi)이며, 바닥의 폭은 1.5km(0.93mi)이며, 부피는 65만 입방미터입니다. 이 댐은 서스캐처원 수상 관청이 소유하고 운영하고 있습니다.;;;;;;;;;;;;x;
tarbela_dam_title;타벨라댐;;;;;;;;;;;;x;
tarbela_dam_desc;파키스탄 인더스강의 타벨라댐은 세계에서 가장 큰 흙으로 가득 찬 댐이며 구조상으로 볼 때 두 번째로 큽니다. 토피 인근 이슬라마바드에서 북서쪽으로 약 50km(31mi) 떨어진 하리푸르 지역에 위치한 타벨라의 이름을 딴 것입니다. 이 댐은 강바닥에서 485피트(148m) 높이를 가지고 있습니다. 댐은 타벨라 저수지를 형성하며, 표면적은 약 250평방 킬로미터(97 sq mi)입니다. 이 댐은 1976년에 완공되어 관개, 홍수조절, 수력발전을 위해 인더스강의 물을 저장하도록 설계됐습니다.;;;;;;;;;;;;x;
ataturk_dam_title;아타튀르크댐;;;;;;;;;;;;x;
ataturk_dam_desc;원래 카라바 댐이었던 아타튀르크댐은 터키 남동부 아나톨리아 지역의 아디야만주와 산리우르파 주 경계 유프라테스 강에 위치한 댐입니다. 전기를 생산하는 동시에 이 지역의 평원을 관개하기 위해 지어졌으며, 터키 공화국 창시자인 무스타파 케말 아타투르크(1881-1938)의 이름으로 개명됐습니다. 1983년에 착공하여 1990년에 완공됐습니다. 댐과 수력 발전소는 1992년 저수지의 보충이 완료된 후 가동됐다. 이 발전소는 주 수력 발전소(DSI)에 의해 운영되며, 댐 뒤에 만들어진 저수지는 터키에서 세 번째로 큽니다.;;;;;;;;;;;;x;
samara_dam_title;사마라댐;;;;;;;;;;;;x;
samara_dam_desc;이전에는 쿠이비셰프 수력 발전소는 러시아 사마라 주 토일야티 근처에 위치한 볼가 강의 대형 댐 및 수력 발전소 입니다.;;;;;;;;;;;;x;
houtribdijk_title;호트립디크;;;;;;;;;;;;x;
houtribdijk_desc;호트립디크는 네덜란드의 제방이며, 1963년에서 1975년 사이에 자이더르해 사이에 두고 있는 렐리스터드와 엥크하위전을 연결하기 위해 건설됐다. 제방의 서쪽에는 마르커르호가 있고 동쪽에는 에이셀 호가 있습니다. 이 27킬로미터 길이의 둑은 마르케르와르를 위한 것이었지만, 이 간척지는 건설될 것 같지 않습니다. 제방이라고 불리지만, 사실 댐입니다.;;;;;;;;;;;;x;
tautona_mine_title;타우토나 광산;;;;;;;;;;;;x;
tautona_mine_desc;타우토나 광산은 남아프리카에 있는 금광입니다. 깊이가 약 4킬로미터로 세계 최고 광산중 하나 입니다.;;;;;;;;;;;;x;
kidd_mine_title;키드 광산;;;;;;;;;;;;x;
kidd_mine_desc;키드 광산은 캐나다 온타리오주 팀민스의 지하 금속광산입니다. 이 회사는 2006년 8월 Falconbridge Ltd.에 이어 Xstrata Copper가 소유하고 운영하고 있습니다. 키드 광산의 광석은 이제 처리를 위해 퀘벡으로 배송됩니다. 키드 광산은 세계에서 가장 깊은 구리/아연 광산입니다.;;;;;;;;;;;;x;
akashi_kaikyo_bridge_title;아카시대교;;;;;;;;;;;;x;
akashi_kaikyo_bridge_desc;아카시대교는 혼슈의 고베와 일본의 아와지의 이와야로 연결되어혼잡한 아카시 해협을 가로지릅니다. 혼슈시코쿠 고속도로의 일부를 나릅니다. 1998년 완공된 이후 이 다리는 1,991m(6,532ft, 1.237mi)로 세계에서 현수교 중 가장 긴 중앙 간격을 가지고 있습니다.;;;;;;;;;;;;x;
xihoumen_bridge_title;시호멘대교;;;;;;;;;;;;x;
xihoumen_bridge_desc;시호멘대교는 주산 군도에 건설된 현수교입니다. 주 간격은 2007년 12월 완공됐으며, 2009년 12월 25일 진탕대교와 함께 시험 개통됐다. 이 다리는 중앙 간격 길이만큼 순위가 매겨진 두 번째로 긴 현수교입니다. 2009년 11월 16일 진강대교 옆면이 약간 파손된 선박 충돌로 개통일이 연기됐습니다.;;;;;;;;;;;;x;
great_belt_bridge_title;스토레벨트 다리;;;;;;;;;;;;x;
great_belt_bridge_desc;스토레벨트 다리는 덴마크의 쉘란섬과 퓐섬을 잇는 다리입니다. 셸란 섬과 스프로괴 섬 사이는 도로 현수교와 철도 터널, 스프로괴 섬과 퓐 섬 사이는 박스 거더교가 설치되어 있습니다. 공식적으로 동교로 알려진 현수교는 주경간(1.6km)이 세계에서 세 번째로 길고, 아시아 밖이 가장 길다.;;;;;;;;;;;;x;
yi_sunsin_bridge_title;이순신대교;;;;;;;;;;;;x;
yi_sunsin_bridge_desc;이순신대교는 한국의 남해안에 있는 현수교입니다. 이 다리는 여수 산업단지로 가는 접근로의 일부입니다. 2012년 개통된 이후 주경간 길이 1545m로 세계에서 네 번째로 긴 현수교입니다. 이름의 유래는 1545년 조선시대에 일본해군에 맞서 나라를 구한 한국의 제독의 이름인 "이순신" 의 이름입니다.;;;;;;;;;;;;x;
humber_bridge_title;험버브릿지;;;;;;;;;;;;x;
humber_bridge_desc;영국 헐의 킹스턴 근처에 있는 험버 다리는 1981년 6월 24일에 개통된 2,220 미터 (7,280 ft) 단일 스판 현수교입니다. 이것은 열렸을 때 세계에서 가장 길었지만 지금은 7번째로 깁니다. 다리는 요크셔와 노스 링컨셔의 동편 라이딩을 연결하는 남쪽 둑의 바튼-읍-허버와 북쪽 둑의 헤슬 사이에 있는 험버(트렌트와 오우즈에 의해 형성된 하구)에 걸쳐 있습니다.;;;;;;;;;;;;x;
hardanger_bridge_title;하당에르 다리;;;;;;;;;;;;x;
hardanger_bridge_desc;하당에르 다리는 노르웨이의 호르달웨이 지역에서 하르당에르피오르덴을 가로지르는 현수교 입니다. 이 다리는 울렌스방과 울빅 자치구를 연결하여 오슬로와 베르겐의 주행시간을 단축시켰습니다. 또한 이 다리는 노르웨이에서 가장 긴 현수교 입니다.;;;;;;;;;;;;x;
verrazzano_narrows_bridge_title;베라차노다리;;;;;;;;;;;;x;
verrazzano_narrows_bridge_desc;베라차노다리는 뉴욕 자치구는 스태튼과 브루클린를 연결하는 미국 뉴욕의 2층 현수교입니다. 이 다리는 상대적으로 보호받는 상부 만과 더 크고 넓게 열린 하부 만을 연결하는 협곡에 걸쳐 있습니다.;;;;;;;;;;;;x;
bandra_worli_sea_link_title;벤드라-윌리 해상교량;;;;;;;;;;;;x;
bandra_worli_sea_link_desc;공식적으로 라지브 간디 해상교량이라고 불리는 벤드라-윌리 해상교량은 케이블로 된 다리이며 뭄바이 서부 해저의 반드라와 사우스 뭄바이의 월리를 연결하는 양쪽에 미리 응축된 콘크리트 철제 고가교입니다.이 다리는 서부 교외와 뭄바이 주요 상업구역을 잇는 고속도로의 일부 입니다.;;;;;;;;;;;;x;
oresund_bridge_title;외레순다리;;;;;;;;;;;;x;
oresund_bridge_desc;외레순다리는 스웨덴과 덴마크 사이의 외레순해협을 가로지르는 철도 및 고속도로를 포함하는 다리입니다. 이 다리는 스웨덴연안에서 해협 한가운데의 인공섬 페버홀름까지의 약 8킬로미터 길이의 다리, 페버홀름부터 덴마크의 아마게르까지의 4킬로미터의 터널로 이루어집니다. 외레순다리는 두 주요 대도시 지역(덴마크의 수도인 코펜하겐과 스웨덴의 말뫼)을 연결한하는 유럽 최장의 도로 및 철도를 결합한 다리입니다. 또한 스칸디나비아반도의 도로와 철도망을 중앙 및 서유럽의 도로망과 연결하며 데이터케이블 덕분에 중부 유럽과 스웨덴을 잇는 인터넷 데이터 전송의 중추이기도 합니다.;;;;;;;;;;;;x;
strait_of_messina_bridge_title;메시나해협대교;;;;;;;;;;;;x;
strait_of_messina_bridge_desc;메시나해협대교는 메시나해협을 가로지르는 긴 현수교로, 시칠리아의 동쪽 끝과 이탈리아 본토의 남쪽 끝을 잇습니다. 1980년대 메시나 해협사를 설립해 고정 연계 계획을 연구한 연구진은 현수교 건설이 가능하다고 결론내렸습니다. 이 다리를 건설하기 위한 구체적인 계획은 1990년대에 만들어졌습니다. 이 계획은 2006년에 취소됐다가, 2009년에 대규모 신규 공공사업의 일환으로 부활했으나, 예산 제약으로 인해 2013년에 다시 한번 취소됐습니다. 완공되면 일본 아카시대쿄 본교의 약 2배인, 세계에서 가장 긴 현수교가 될 것입니다.;;;;;;;;;;;;x;
strait_of_gibraltar_tunnel_title;지브롤터해저터널;;;;;;;;;;;;x;
strait_of_gibraltar_tunnel_desc;지브롤터해협터널은 유럽과 아프리카를 잇는 지브롤터 해협을 가로지르는 해저터널입니다. 2003년 12월 스페인과 모로코는 양국 철도체계를 연결하기 위한 해저철도터널의 건설을 탐색하기로 합의했습니다. 이 터널은 지브롤터 서쪽 40킬로미터 지점의 푼타 팔로마와 탕헤르 근처의 말라바타를 연결했을 것입니다. 과거 계획은 해협의 가장 좁은 부분을 통해 두 대륙을 연결하는 것이었지만, 터널이 해발 900미터 아래에 있어 무시당하기 일쑤였습니다. 해협을 2등분하는 지질학적 결함인 아조레스-지브롤터 변환단층과 이 지역에서 발생하는 심한 지진은 사업 타당성과 터널 사업 탐색에 대한 의구심을 불러일으키고 있습니다.;;;;;;;;;;;;x;
bosphorus_bridge_title;보스포루스대교;;;;;;;;;;;;x;
bosphorus_bridge_desc;보스포루스다리는 보스포루스해협을 가로지르는 유럽과 아시아를 잇는 3개의 현수교 중 하나입니다. 길이는 1560미터이고 갑판 폭은 33미터입니다. 이 다리는 터키 건국 50주년 기념일 하루 뒤인 10월 30일 완공됐으며 건설 비용은 2억달러였습니다. 보스포루스다리는 완공과 동시에 '세계에서 네번째로 긴 현수교', '미국 이외의 지역에서 가장 긴 현수교'라는 칭호를 얻었습니다.;;;;;;;;;;;;x;
bridge_of_the_horns_title;뿔다리;;;;;;;;;;;;x;
bridge_of_the_horns_desc;뿔다리는 지부티와 예멘을 가로질러 홍해와 아덴만을 가로지르는 다리를 건설하는 계획입니다. 다리 길이는 29킬로미터로 추정되는데, 총 200억달러 정도가 소요될 것입니다. 다리가 완성되면 신재생 에너지로 운영되는 쌍둥이 도시가 다리 양쪽 끝에 건설될 것입니다. 매일 약 10만대의 승용차와 5만명의 철도 승객이 다리를 건널 것으로 예상됩니다.;;;;;;;;;;;;x;
crimean_bridge_title;크림다리;;;;;;;;;;;;x;
crimean_bridge_desc;크림다리는 크라스노다르 타만반도와 크림반도를 가로지르는 다리입니다. 길이는 19킬로미터로 러시아가 건설한 다리 중 가장 기며, 유럽에서 가장 긴 다리입니다. 러시아 연방의 크림반도 합병 이후 추친된 대교 건설은 새로 합병한 영토를 러시아에 통합하는 데 큰 도움을 줬습니다. 우크라이나 정부는 러시아의 교량 건설이 불법이라며 적극 규탄했고, 국제연합 총회는 이 교량 건설과 개방이 '크림반도의 추가 무장화를 촉진한다'며 거듭 규탄했습니다.;;;;;;;;;;;;x;
wb_loan2;유럽 중앙은행 및 세계은행 대출;;;;;;;;;;;;x;
tu_austerity;긴축 조치;;;;;;;;;;;;x;
natural_disaster;자연재해;;;;;;;;;;;;x;
financial_crisis;금융위기;;;;;;;;;;;;x;
